ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 16:06] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4680.45, Accuracy = 0.15, Loss = 2.301
[2019-11-28 16:16] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3370.27, Accuracy = 1.00, Loss = 0.125
[2019-11-28 16:16] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3296.46, Accuracy = 0.97, Loss = 0.146
[2019-11-28 16:16] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3339.70, Accuracy = 0.99, Loss = 0.111
[2019-11-28 16:16] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3353.77, Accuracy = 0.98, Loss = 0.126
[2019-11-28 16:16] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3346.10, Accuracy = 0.91, Loss = 0.191
[2019-11-28 16:16] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3331.70, Accuracy = 0.93, Loss = 0.179
[2019-11-28 16:16] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3329.27, Accuracy = 0.95, Loss = 0.146
[2019-11-28 16:16] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3372.54, Accuracy = 1.00, Loss = 0.121
[2019-11-28 16:16] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3347.37, Accuracy = 0.98, Loss = 0.112
[2019-11-28 16:16] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3347.24, Accuracy = 1.00, Loss = 0.078
[2019-11-28 16:16] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3344.12, Accuracy = 0.99, Loss = 0.077
[2019-11-28 16:16] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3340.35, Accuracy = 0.98, Loss = 0.090
[2019-11-28 16:16] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3409.20, Accuracy = 0.99, Loss = 0.083
[2019-11-28 16:16] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3352.64, Accuracy = 1.00, Loss = 0.088
[2019-11-28 16:16] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3354.33, Accuracy = 0.99, Loss = 0.069
[2019-11-28 16:16] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3335.95, Accuracy = 1.00, Loss = 0.050
[2019-11-28 16:16] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3305.31, Accuracy = 0.98, Loss = 0.063
[2019-11-28 16:16] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3331.87, Accuracy = 0.98, Loss = 0.088
[2019-11-28 16:16] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3378.80, Accuracy = 0.93, Loss = 0.201
[2019-11-28 16:16] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3350.21, Accuracy = 0.96, Loss = 0.131
[2019-11-28 16:16] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3314.88, Accuracy = 0.98, Loss = 0.098
[2019-11-28 16:16] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3354.69, Accuracy = 0.98, Loss = 0.123
[2019-11-28 16:16] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3392.08, Accuracy = 0.98, Loss = 0.083
[2019-11-28 16:16] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3368.62, Accuracy = 0.92, Loss = 0.190
[2019-11-28 16:16] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3356.09, Accuracy = 0.86, Loss = 0.303
[2019-11-28 16:16] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3362.00, Accuracy = 0.86, Loss = 0.242
[2019-11-28 16:16] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3376.99, Accuracy = 0.95, Loss = 0.124
[2019-11-28 16:16] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3290.60, Accuracy = 0.87, Loss = 0.315
[2019-11-28 16:16] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3722.22, Accuracy = 1.00, Loss = 0.042
[2019-11-28 16:16] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3337.11, Accuracy = 0.95, Loss = 0.093
[2019-11-28 16:16] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3626.92, Accuracy = 0.96, Loss = 0.096
[2019-11-28 16:16] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3329.95, Accuracy = 0.98, Loss = 0.086
[2019-11-28 16:16] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3550.55, Accuracy = 1.00, Loss = 0.043
[2019-11-28 16:16] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3510.59, Accuracy = 0.91, Loss = 0.232
[2019-11-28 16:16] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3421.48, Accuracy = 0.82, Loss = 0.368
[2019-11-28 16:16] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3738.89, Accuracy = 0.84, Loss = 0.368
[2019-11-28 16:16] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3359.24, Accuracy = 0.91, Loss = 0.200
[2019-11-28 16:16] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3330.22, Accuracy = 0.95, Loss = 0.169
[2019-11-28 16:16] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3636.82, Accuracy = 0.88, Loss = 0.263
[2019-11-28 16:16] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3715.55, Accuracy = 0.91, Loss = 0.207
[2019-11-28 16:16] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3548.48, Accuracy = 0.98, Loss = 0.093
[2019-11-28 16:16] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3580.98, Accuracy = 0.88, Loss = 0.256
[2019-11-28 16:16] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3602.63, Accuracy = 0.88, Loss = 0.234
[2019-11-28 16:16] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3424.71, Accuracy = 0.96, Loss = 0.123
[2019-11-28 16:16] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3452.19, Accuracy = 0.95, Loss = 0.142
[2019-11-28 16:16] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3337.55, Accuracy = 0.98, Loss = 0.052
[2019-11-28 16:16] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3361.73, Accuracy = 1.00, Loss = 0.018
[2019-11-28 16:16] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3350.90, Accuracy = 1.00, Loss = 0.022
[2019-11-28 16:16] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3533.00, Accuracy = 0.88, Loss = 0.449
[2019-11-28 16:16] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3483.91, Accuracy = 0.99, Loss = 0.050
[2019-11-28 16:16] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3353.68, Accuracy = 0.94, Loss = 0.100
[2019-11-28 16:16] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3290.07, Accuracy = 0.95, Loss = 0.124
[2019-11-28 16:16] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3306.43, Accuracy = 0.98, Loss = 0.044
[2019-11-28 16:16] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3321.07, Accuracy = 0.99, Loss = 0.039
[2019-11-28 16:16] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3396.58, Accuracy = 1.00, Loss = 0.012
[2019-11-28 16:16] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3609.82, Accuracy = 1.00, Loss = 0.005
[2019-11-28 16:16] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3351.40, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:16] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3532.81, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:16] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3691.59, Accuracy = 1.00, Loss = 0.004
[2019-11-28 16:16] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3549.68, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:16] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3701.18, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:16] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3351.59, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:16] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3320.21, Accuracy = 1.00, Loss = 0.003
[2019-11-28 16:16] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3319.59, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3371.46, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3362.93, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3361.75, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3374.98, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3506.30, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3328.73, Accuracy = 1.00, Loss = 0.002
[2019-11-28 16:16] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3710.08, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:16] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3408.12, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:16] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3634.33, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:16] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3384.17, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:16] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3572.45, Accuracy = 1.00, Loss = 0.001
[2019-11-28 16:16] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3340.95, Accuracy = 1.00, Loss = 0.001
-------------------- DONE iterating for length  15 -----------------------------------------

-------------------- DONE WRITING TO CSV -------------------------------------------------------

----------------------------------------------INPUT LENGTH  20  iteration  0  ------------------------

[2019-11-28 16:16] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3235.43, Accuracy = 0.12, Loss = 2.295
[2019-11-28 16:16] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2858.07, Accuracy = 0.12, Loss = 2.310
[2019-11-28 16:16] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2837.01, Accuracy = 0.07, Loss = 2.305
[2019-11-28 16:16] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2821.55, Accuracy = 0.07, Loss = 2.308
[2019-11-28 16:16] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2882.47, Accuracy = 0.12, Loss = 2.304
[2019-11-28 16:16] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2924.64, Accuracy = 0.09, Loss = 2.306
[2019-11-28 16:16] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2810.18, Accuracy = 0.12, Loss = 2.300
[2019-11-28 16:16] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2943.26, Accuracy = 0.11, Loss = 2.305
[2019-11-28 16:16] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2809.18, Accuracy = 0.08, Loss = 2.311
[2019-11-28 16:16] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2828.03, Accuracy = 0.10, Loss = 2.302
[2019-11-28 16:16] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2850.18, Accuracy = 0.08, Loss = 2.308
[2019-11-28 16:16] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3150.21, Accuracy = 0.13, Loss = 2.303
[2019-11-28 16:16] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2911.92, Accuracy = 0.14, Loss = 2.306
[2019-11-28 16:16] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2844.33, Accuracy = 0.12, Loss = 2.305
[2019-11-28 16:16] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2867.90, Accuracy = 0.10, Loss = 2.308
[2019-11-28 16:16] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2865.86, Accuracy = 0.06, Loss = 2.306
[2019-11-28 16:16] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2804.60, Accuracy = 0.06, Loss = 2.311
[2019-11-28 16:16] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2740.44, Accuracy = 0.09, Loss = 2.296
[2019-11-28 16:16] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2846.97, Accuracy = 0.06, Loss = 2.315
[2019-11-28 16:16] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2835.82, Accuracy = 0.11, Loss = 2.318
[2019-11-28 16:16] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2804.28, Accuracy = 0.08, Loss = 2.306
[2019-11-28 16:16] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2781.74, Accuracy = 0.10, Loss = 2.303
[2019-11-28 16:16] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2843.29, Accuracy = 0.08, Loss = 2.314
[2019-11-28 16:16] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2795.08, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:16] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2800.58, Accuracy = 0.10, Loss = 2.300
[2019-11-28 16:16] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2799.86, Accuracy = 0.09, Loss = 2.303
[2019-11-28 16:16] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2761.28, Accuracy = 0.09, Loss = 2.301
[2019-11-28 16:16] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2789.22, Accuracy = 0.09, Loss = 2.307
[2019-11-28 16:16] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2812.49, Accuracy = 0.10, Loss = 2.304
[2019-11-28 16:16] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2793.48, Accuracy = 0.08, Loss = 2.309
[2019-11-28 16:16] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2787.93, Accuracy = 0.12, Loss = 2.296
[2019-11-28 16:16] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2792.84, Accuracy = 0.13, Loss = 2.300
[2019-11-28 16:16] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2836.76, Accuracy = 0.09, Loss = 2.301
[2019-11-28 16:16] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2800.13, Accuracy = 0.12, Loss = 2.306
[2019-11-28 16:16] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2782.55, Accuracy = 0.06, Loss = 2.302
[2019-11-28 16:16] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2776.95, Accuracy = 0.06, Loss = 2.313
[2019-11-28 16:16] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2814.69, Accuracy = 0.15, Loss = 2.296
[2019-11-28 16:16] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2845.98, Accuracy = 0.09, Loss = 2.296
[2019-11-28 16:16] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2815.69, Accuracy = 0.06, Loss = 2.314
[2019-11-28 16:16] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2816.06, Accuracy = 0.08, Loss = 2.309
[2019-11-28 16:17] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2794.40, Accuracy = 0.06, Loss = 2.332
[2019-11-28 16:17] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2818.22, Accuracy = 0.10, Loss = 2.313
[2019-11-28 16:17] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2794.30, Accuracy = 0.16, Loss = 2.254
[2019-11-28 16:17] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2941.05, Accuracy = 0.06, Loss = 2.313
[2019-11-28 16:17] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2939.47, Accuracy = 0.15, Loss = 2.285
[2019-11-28 16:17] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2810.47, Accuracy = 0.18, Loss = 2.309
[2019-11-28 16:17] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2817.70, Accuracy = 0.27, Loss = 2.053
[2019-11-28 16:17] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2833.97, Accuracy = 0.09, Loss = 3.005
[2019-11-28 16:17] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2728.40, Accuracy = 0.16, Loss = 2.118
[2019-11-28 16:17] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2822.06, Accuracy = 0.30, Loss = 1.840
[2019-11-28 16:17] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2773.21, Accuracy = 0.28, Loss = 1.619
[2019-11-28 16:17] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2773.90, Accuracy = 0.24, Loss = 1.702
[2019-11-28 16:17] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2768.29, Accuracy = 0.27, Loss = 1.620
[2019-11-28 16:17] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2747.14, Accuracy = 0.36, Loss = 1.494
[2019-11-28 16:17] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2786.00, Accuracy = 0.38, Loss = 1.508
[2019-11-28 16:17] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2796.52, Accuracy = 0.28, Loss = 1.497
[2019-11-28 16:17] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2784.51, Accuracy = 0.38, Loss = 1.355
[2019-11-28 16:17] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2841.70, Accuracy = 0.44, Loss = 1.250
[2019-11-28 16:17] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2797.69, Accuracy = 0.47, Loss = 1.231
[2019-11-28 16:17] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2800.68, Accuracy = 0.41, Loss = 1.199
[2019-11-28 16:17] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2807.09, Accuracy = 0.38, Loss = 1.208
[2019-11-28 16:17] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2763.81, Accuracy = 0.40, Loss = 1.195
[2019-11-28 16:17] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2745.96, Accuracy = 0.39, Loss = 1.216
[2019-11-28 16:17] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2747.30, Accuracy = 0.26, Loss = 1.227
[2019-11-28 16:17] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2745.22, Accuracy = 0.30, Loss = 1.194
[2019-11-28 16:17] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2826.68, Accuracy = 0.30, Loss = 1.303
[2019-11-28 16:17] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2783.27, Accuracy = 0.30, Loss = 1.269
[2019-11-28 16:17] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2836.19, Accuracy = 0.23, Loss = 1.340
[2019-11-28 16:17] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2774.35, Accuracy = 0.30, Loss = 1.222
[2019-11-28 16:17] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2786.96, Accuracy = 0.21, Loss = 1.332
[2019-11-28 16:17] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2814.54, Accuracy = 0.29, Loss = 1.147
[2019-11-28 16:17] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2787.77, Accuracy = 0.31, Loss = 1.135
[2019-11-28 16:17] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2757.51, Accuracy = 0.34, Loss = 1.524
[2019-11-28 16:17] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2797.81, Accuracy = 0.27, Loss = 1.178
[2019-11-28 16:17] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2768.66, Accuracy = 0.49, Loss = 0.953
[2019-11-28 16:17] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2779.01, Accuracy = 0.39, Loss = 0.945
[2019-11-28 16:17] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2886.50, Accuracy = 0.42, Loss = 0.872
[2019-11-28 16:17] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2808.08, Accuracy = 0.51, Loss = 0.832
[2019-11-28 16:17] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2792.12, Accuracy = 0.47, Loss = 0.862
[2019-11-28 16:17] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2873.36, Accuracy = 0.30, Loss = 1.339
[2019-11-28 16:17] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2769.12, Accuracy = 0.43, Loss = 0.977
[2019-11-28 16:17] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 2894.57, Accuracy = 0.16, Loss = 1.558
