ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:27] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 8762.09, Accuracy = 0.09, Loss = 2.304
[2019-11-27 17:29] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18233.63, Accuracy = 0.91, Loss = 0.189
[2019-11-27 17:29] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19084.67, Accuracy = 0.95, Loss = 0.180
[2019-11-27 17:29] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19242.00, Accuracy = 1.00, Loss = 0.142
[2019-11-27 17:29] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19058.25, Accuracy = 0.93, Loss = 0.168
[2019-11-27 17:29] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18905.24, Accuracy = 0.90, Loss = 0.191
[2019-11-27 17:29] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19176.70, Accuracy = 0.91, Loss = 0.177
[2019-11-27 17:29] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19328.59, Accuracy = 0.95, Loss = 0.146
[2019-11-27 17:29] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19154.12, Accuracy = 0.83, Loss = 0.238
[2019-11-27 17:29] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19281.39, Accuracy = 0.91, Loss = 0.127
[2019-11-27 17:29] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19122.74, Accuracy = 1.00, Loss = 0.126
[2019-11-27 17:29] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19176.70, Accuracy = 0.91, Loss = 0.155
[2019-11-27 17:29] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19079.92, Accuracy = 1.00, Loss = 0.109
[2019-11-27 17:29] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19090.10, Accuracy = 1.00, Loss = 0.094
[2019-11-27 17:29] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19152.76, Accuracy = 0.96, Loss = 0.125
[2019-11-27 17:29] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19078.57, Accuracy = 0.90, Loss = 0.123
[2019-11-27 17:29] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19314.68, Accuracy = 1.00, Loss = 0.080
[2019-11-27 17:29] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19193.84, Accuracy = 1.00, Loss = 0.091
[2019-11-27 17:29] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19376.03, Accuracy = 0.97, Loss = 0.073
[2019-11-27 17:29] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19509.10, Accuracy = 1.00, Loss = 0.070
[2019-11-27 17:29] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19300.10, Accuracy = 0.98, Loss = 0.103
[2019-11-27 17:29] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13149.25, Accuracy = 0.78, Loss = 0.598
[2019-11-27 17:29] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19100.97, Accuracy = 0.61, Loss = 0.733
[2019-11-27 17:29] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19082.64, Accuracy = 0.93, Loss = 0.112
[2019-11-27 17:29] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19200.70, Accuracy = 0.93, Loss = 0.116
[2019-11-27 17:29] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19482.20, Accuracy = 1.00, Loss = 0.022
[2019-11-27 17:29] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19376.72, Accuracy = 1.00, Loss = 0.022
[2019-11-27 17:29] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19419.48, Accuracy = 1.00, Loss = 0.018
[2019-11-27 17:29] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19324.42, Accuracy = 1.00, Loss = 0.017
[2019-11-27 17:29] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19463.13, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:29] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19487.15, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:29] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18909.23, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:29] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19139.10, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:29] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19357.86, Accuracy = 1.00, Loss = 0.013
[2019-11-27 17:29] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19444.80, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:29] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19324.42, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:29] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19369.73, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:29] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19310.51, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:29] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19404.04, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:29] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19129.55, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:29] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19231.66, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:29] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19392.82, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:29] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19344.61, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:29] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19486.44, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19185.61, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19674.25, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20093.98, Accuracy = 1.00, Loss = 0.005
[2019-11-27 17:29] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18640.06, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  7 ------------------------

[2019-11-27 17:29] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9154.28, Accuracy = 0.11, Loss = 2.330
[2019-11-27 17:29] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18680.92, Accuracy = 0.22, Loss = 2.023
[2019-11-27 17:29] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18930.57, Accuracy = 0.24, Loss = 1.644
[2019-11-27 17:29] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19100.29, Accuracy = 0.48, Loss = 1.435
[2019-11-27 17:29] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18863.39, Accuracy = 0.18, Loss = 1.818
[2019-11-27 17:29] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19169.17, Accuracy = 0.32, Loss = 1.430
[2019-11-27 17:29] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18752.04, Accuracy = 0.51, Loss = 1.142
[2019-11-27 17:29] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19068.40, Accuracy = 0.65, Loss = 1.058
[2019-11-27 17:29] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19181.50, Accuracy = 0.71, Loss = 0.976
[2019-11-27 17:29] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19083.32, Accuracy = 0.72, Loss = 0.916
[2019-11-27 17:29] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19083.99, Accuracy = 0.49, Loss = 1.097
[2019-11-27 17:29] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18895.92, Accuracy = 0.71, Loss = 0.821
[2019-11-27 17:29] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19171.22, Accuracy = 0.68, Loss = 0.834
[2019-11-27 17:29] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19237.86, Accuracy = 0.66, Loss = 0.829
[2019-11-27 17:29] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19320.24, Accuracy = 0.88, Loss = 0.668
[2019-11-27 17:29] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19241.31, Accuracy = 0.70, Loss = 0.793
[2019-11-27 17:29] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18992.18, Accuracy = 0.69, Loss = 0.741
[2019-11-27 17:29] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19301.49, Accuracy = 0.72, Loss = 0.712
[2019-11-27 17:29] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19079.92, Accuracy = 0.70, Loss = 0.677
[2019-11-27 17:29] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19382.32, Accuracy = 0.66, Loss = 0.712
[2019-11-27 17:29] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18951.28, Accuracy = 0.67, Loss = 0.608
[2019-11-27 17:29] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18905.24, Accuracy = 0.85, Loss = 0.542
[2019-11-27 17:29] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18686.77, Accuracy = 0.80, Loss = 0.531
[2019-11-27 17:29] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18853.45, Accuracy = 0.75, Loss = 0.516
[2019-11-27 17:29] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19007.64, Accuracy = 0.73, Loss = 0.545
[2019-11-27 17:29] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18917.23, Accuracy = 0.86, Loss = 0.405
[2019-11-27 17:29] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19084.67, Accuracy = 0.91, Loss = 0.402
[2019-11-27 17:29] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18946.60, Accuracy = 0.82, Loss = 0.390
[2019-11-27 17:29] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18962.66, Accuracy = 0.80, Loss = 0.461
[2019-11-27 17:29] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18881.97, Accuracy = 0.88, Loss = 0.397
[2019-11-27 17:29] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18866.04, Accuracy = 0.89, Loss = 0.390
[2019-11-27 17:29] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19085.35, Accuracy = 0.88, Loss = 0.390
[2019-11-27 17:29] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18901.91, Accuracy = 0.77, Loss = 0.387
[2019-11-27 17:29] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19046.76, Accuracy = 0.84, Loss = 0.389
[2019-11-27 17:29] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19027.85, Accuracy = 0.90, Loss = 0.394
[2019-11-27 17:29] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19049.46, Accuracy = 0.91, Loss = 0.338
[2019-11-27 17:29] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18984.79, Accuracy = 0.96, Loss = 0.320
[2019-11-27 17:29] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19035.28, Accuracy = 0.82, Loss = 0.340
[2019-11-27 17:29] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18874.66, Accuracy = 0.80, Loss = 0.342
[2019-11-27 17:29] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18803.27, Accuracy = 0.91, Loss = 0.264
[2019-11-27 17:29] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18941.25, Accuracy = 0.93, Loss = 0.217
[2019-11-27 17:29] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18819.75, Accuracy = 0.87, Loss = 0.271
[2019-11-27 17:29] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18794.05, Accuracy = 0.91, Loss = 0.271
[2019-11-27 17:29] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18122.84, Accuracy = 0.83, Loss = 0.368
[2019-11-27 17:29] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18923.23, Accuracy = 0.84, Loss = 0.321
[2019-11-27 17:29] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19030.55, Accuracy = 0.84, Loss = 0.294
[2019-11-27 17:29] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19114.57, Accuracy = 0.83, Loss = 0.260
[2019-11-27 17:29] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19222.02, Accuracy = 0.88, Loss = 0.292
[2019-11-27 17:29] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19020.44, Accuracy = 0.74, Loss = 0.293
[2019-11-27 17:29] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19098.25, Accuracy = 0.91, Loss = 0.267
[2019-11-27 17:29] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19138.42, Accuracy = 0.96, Loss = 0.255
[2019-11-27 17:29] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19156.17, Accuracy = 0.98, Loss = 0.184
[2019-11-27 17:29] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19193.84, Accuracy = 0.95, Loss = 0.204
[2019-11-27 17:29] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19100.97, Accuracy = 0.93, Loss = 0.233
[2019-11-27 17:29] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19191.78, Accuracy = 0.80, Loss = 0.271
[2019-11-27 17:29] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19299.41, Accuracy = 0.95, Loss = 0.204
[2019-11-27 17:29] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19147.29, Accuracy = 0.98, Loss = 0.194
[2019-11-27 17:29] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19142.51, Accuracy = 0.81, Loss = 0.260
[2019-11-27 17:29] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18927.23, Accuracy = 0.78, Loss = 0.274
[2019-11-27 17:29] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18930.57, Accuracy = 0.92, Loss = 0.181
[2019-11-27 17:29] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19254.42, Accuracy = 0.95, Loss = 0.193
[2019-11-27 17:29] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19221.33, Accuracy = 0.84, Loss = 0.238
[2019-11-27 17:29] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19141.83, Accuracy = 0.89, Loss = 0.190
[2019-11-27 17:29] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19195.90, Accuracy = 0.89, Loss = 0.209
[2019-11-27 17:29] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18990.84, Accuracy = 0.93, Loss = 0.209
[2019-11-27 17:29] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19156.86, Accuracy = 0.91, Loss = 0.268
[2019-11-27 17:29] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18903.91, Accuracy = 0.95, Loss = 0.140
[2019-11-27 17:29] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19090.10, Accuracy = 0.91, Loss = 0.189
[2019-11-27 17:29] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18964.00, Accuracy = 0.92, Loss = 0.148
[2019-11-27 17:29] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19025.16, Accuracy = 0.94, Loss = 0.133
[2019-11-27 17:29] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19017.07, Accuracy = 0.98, Loss = 0.111
[2019-11-27 17:29] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19265.47, Accuracy = 1.00, Loss = 0.111
[2019-11-27 17:29] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18676.37, Accuracy = 0.95, Loss = 0.112
[2019-11-27 17:29] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19404.04, Accuracy = 1.00, Loss = 0.071
[2019-11-27 17:29] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16999.27, Accuracy = 0.95, Loss = 0.107
[2019-11-27 17:29] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18954.63, Accuracy = 1.00, Loss = 0.078
[2019-11-27 17:29] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19049.46, Accuracy = 1.00, Loss = 0.072
[2019-11-27 17:29] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19241.31, Accuracy = 0.94, Loss = 0.110
[2019-11-27 17:29] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19565.27, Accuracy = 1.00, Loss = 0.063
[2019-11-27 17:29] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19154.12, Accuracy = 0.96, Loss = 0.110
[2019-11-27 17:29] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19039.33, Accuracy = 1.00, Loss = 0.090
[2019-11-27 17:29] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19089.42, Accuracy = 0.99, Loss = 0.081
[2019-11-27 17:29] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19171.22, Accuracy = 0.98, Loss = 0.091
[2019-11-27 17:29] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19235.79, Accuracy = 1.00, Loss = 0.059
[2019-11-27 17:29] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19268.93, Accuracy = 1.00, Loss = 0.072
[2019-11-27 17:29] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19188.35, Accuracy = 1.00, Loss = 0.072
[2019-11-27 17:29] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19246.13, Accuracy = 1.00, Loss = 0.061
[2019-11-27 17:29] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19309.82, Accuracy = 1.00, Loss = 0.055
[2019-11-27 17:29] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19620.32, Accuracy = 1.00, Loss = 0.035
[2019-11-27 17:29] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18645.24, Accuracy = 1.00, Loss = 0.048
[2019-11-27 17:29] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19206.20, Accuracy = 0.94, Loss = 0.108
[2019-11-27 17:29] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19282.77, Accuracy = 1.00, Loss = 0.045
[2019-11-27 17:29] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19313.99, Accuracy = 1.00, Loss = 0.047
[2019-11-27 17:29] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19310.51, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:29] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19493.52, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:29] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19577.40, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:29] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19357.86, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:29] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19456.78, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:29] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19544.61, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:29] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19409.65, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:29] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19341.82, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:29] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19456.07, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:29] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19373.23, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:29] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19334.85, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:29] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19506.26, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:29] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19411.05, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19528.97, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19593.83, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:29] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19505.56, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  7 ------------------------
