ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6599.36, Accuracy = 0.09, Loss = 2.320
[2019-11-27 17:58] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11053.78, Accuracy = 0.84, Loss = 0.284
[2019-11-27 17:58] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11689.91, Accuracy = 0.84, Loss = 0.266
[2019-11-27 17:58] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11510.71, Accuracy = 0.86, Loss = 0.280
[2019-11-27 17:58] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11706.74, Accuracy = 0.76, Loss = 0.352
[2019-11-27 17:58] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11775.29, Accuracy = 0.95, Loss = 0.186
[2019-11-27 17:58] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11768.32, Accuracy = 0.78, Loss = 0.350
[2019-11-27 17:58] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11424.24, Accuracy = 0.87, Loss = 0.250
[2019-11-27 17:58] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11812.86, Accuracy = 0.95, Loss = 0.200
[2019-11-27 17:58] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11816.76, Accuracy = 0.95, Loss = 0.228
[2019-11-27 17:58] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12014.57, Accuracy = 0.99, Loss = 0.191
[2019-11-27 17:58] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10994.47, Accuracy = 0.67, Loss = 0.734
[2019-11-27 17:58] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11886.62, Accuracy = 0.95, Loss = 0.204
[2019-11-27 17:58] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11967.43, Accuracy = 0.95, Loss = 0.196
[2019-11-27 17:58] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11725.14, Accuracy = 0.95, Loss = 0.197
[2019-11-27 17:58] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11879.51, Accuracy = 0.99, Loss = 0.144
[2019-11-27 17:58] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11948.79, Accuracy = 0.88, Loss = 0.238
[2019-11-27 17:58] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11768.32, Accuracy = 0.87, Loss = 0.190
[2019-11-27 17:58] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11821.71, Accuracy = 0.92, Loss = 0.172
[2019-11-27 17:58] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11735.40, Accuracy = 0.82, Loss = 0.338
[2019-11-27 17:58] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11882.14, Accuracy = 0.93, Loss = 0.152
[2019-11-27 17:58] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11873.21, Accuracy = 0.77, Loss = 0.461
[2019-11-27 17:58] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11738.22, Accuracy = 0.89, Loss = 0.243
[2019-11-27 17:58] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11842.31, Accuracy = 0.84, Loss = 0.229
[2019-11-27 17:58] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11782.01, Accuracy = 0.74, Loss = 0.574
[2019-11-27 17:58] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11810.52, Accuracy = 0.98, Loss = 0.151
[2019-11-27 17:58] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11776.58, Accuracy = 0.81, Loss = 0.303
[2019-11-27 17:58] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11553.31, Accuracy = 0.95, Loss = 0.183
[2019-11-27 17:58] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11814.68, Accuracy = 0.95, Loss = 0.145
[2019-11-27 17:58] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11780.46, Accuracy = 0.85, Loss = 0.253
[2019-11-27 17:58] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11764.46, Accuracy = 0.70, Loss = 0.951
[2019-11-27 17:58] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11910.09, Accuracy = 0.87, Loss = 0.256
[2019-11-27 17:58] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11808.44, Accuracy = 0.55, Loss = 1.390
[2019-11-27 17:58] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11746.44, Accuracy = 0.97, Loss = 0.172
[2019-11-27 17:58] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11813.64, Accuracy = 1.00, Loss = 0.110
[2019-11-27 17:58] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11716.44, Accuracy = 1.00, Loss = 0.157
[2019-11-27 17:58] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11813.38, Accuracy = 0.80, Loss = 0.276
[2019-11-27 17:58] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12023.18, Accuracy = 0.91, Loss = 0.174
[2019-11-27 17:58] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11816.24, Accuracy = 0.86, Loss = 0.240
[2019-11-27 17:58] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11824.31, Accuracy = 0.75, Loss = 0.739
[2019-11-27 17:58] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11800.92, Accuracy = 0.95, Loss = 0.124
[2019-11-27 17:58] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11760.59, Accuracy = 0.91, Loss = 0.190
[2019-11-27 17:58] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11879.25, Accuracy = 0.90, Loss = 0.179
[2019-11-27 17:58] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11688.39, Accuracy = 0.74, Loss = 0.772
[2019-11-27 17:58] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11762.91, Accuracy = 0.91, Loss = 0.154
[2019-11-27 17:58] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11806.63, Accuracy = 0.97, Loss = 0.137
[2019-11-27 17:58] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11967.16, Accuracy = 1.00, Loss = 0.070
[2019-11-27 17:58] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11783.05, Accuracy = 0.84, Loss = 0.293
[2019-11-27 17:58] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11693.99, Accuracy = 0.99, Loss = 0.085
[2019-11-27 17:58] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11799.36, Accuracy = 0.85, Loss = 0.262
[2019-11-27 17:58] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11719.26, Accuracy = 0.98, Loss = 0.079
[2019-11-27 17:58] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11832.65, Accuracy = 0.91, Loss = 0.193
[2019-11-27 17:58] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11923.05, Accuracy = 1.00, Loss = 0.065
[2019-11-27 17:58] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11851.72, Accuracy = 1.00, Loss = 0.075
[2019-11-27 17:58] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11811.56, Accuracy = 1.00, Loss = 0.075
[2019-11-27 17:58] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11853.02, Accuracy = 0.77, Loss = 0.548
[2019-11-27 17:58] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11792.10, Accuracy = 0.76, Loss = 0.604
[2019-11-27 17:58] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11062.89, Accuracy = 0.78, Loss = 0.288
[2019-11-27 17:58] Train Step 1350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11944.53, Accuracy = 1.00, Loss = 0.079
[2019-11-27 17:58] Train Step 1360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11889.25, Accuracy = 0.68, Loss = 1.287
[2019-11-27 17:58] Train Step 1370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11850.41, Accuracy = 1.00, Loss = 0.053
[2019-11-27 17:58] Train Step 1380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11921.46, Accuracy = 1.00, Loss = 0.039
[2019-11-27 17:58] Train Step 1390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9532.17, Accuracy = 1.00, Loss = 0.035
[2019-11-27 17:58] Train Step 1400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12014.30, Accuracy = 1.00, Loss = 0.032
[2019-11-27 17:58] Train Step 1410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11942.14, Accuracy = 1.00, Loss = 0.027
[2019-11-27 17:58] Train Step 1420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11941.61, Accuracy = 1.00, Loss = 0.023
[2019-11-27 17:58] Train Step 1430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11930.73, Accuracy = 1.00, Loss = 0.023
[2019-11-27 17:58] Train Step 1440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12005.16, Accuracy = 1.00, Loss = 0.026
[2019-11-27 17:58] Train Step 1450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11853.81, Accuracy = 0.82, Loss = 0.507
[2019-11-27 17:58] Train Step 1460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11860.62, Accuracy = 0.79, Loss = 0.468
[2019-11-27 17:58] Train Step 1470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11796.51, Accuracy = 0.87, Loss = 0.204
[2019-11-27 17:58] Train Step 1480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11795.47, Accuracy = 0.84, Loss = 0.210
[2019-11-27 17:58] Train Step 1490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11882.67, Accuracy = 0.91, Loss = 0.164
[2019-11-27 17:58] Train Step 1500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11852.24, Accuracy = 0.91, Loss = 0.150
[2019-11-27 17:58] Train Step 1510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11978.38, Accuracy = 0.88, Loss = 0.129
[2019-11-27 17:58] Train Step 1520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11791.85, Accuracy = 0.77, Loss = 0.766
[2019-11-27 17:58] Train Step 1530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11743.87, Accuracy = 0.55, Loss = 1.510
[2019-11-27 17:58] Train Step 1540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11886.09, Accuracy = 0.91, Loss = 0.205
[2019-11-27 17:58] Train Step 1550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11864.03, Accuracy = 0.95, Loss = 0.108
[2019-11-27 17:58] Train Step 1560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11932.59, Accuracy = 1.00, Loss = 0.028
[2019-11-27 17:58] Train Step 1570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11975.17, Accuracy = 1.00, Loss = 0.028
[2019-11-27 17:58] Train Step 1580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11945.06, Accuracy = 1.00, Loss = 0.021
[2019-11-27 17:58] Train Step 1590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11871.63, Accuracy = 1.00, Loss = 0.020
[2019-11-27 17:58] Train Step 1600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11958.10, Accuracy = 1.00, Loss = 0.016
[2019-11-27 17:58] Train Step 1610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11916.17, Accuracy = 1.00, Loss = 0.017
[2019-11-27 17:58] Train Step 1620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12038.81, Accuracy = 1.00, Loss = 0.015
[2019-11-27 17:58] Train Step 1630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11910.61, Accuracy = 1.00, Loss = 0.011
[2019-11-27 17:58] Train Step 1640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11968.50, Accuracy = 1.00, Loss = 0.014
[2019-11-27 17:58] Train Step 1650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12002.21, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:58] Train Step 1660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 10759.15, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:58] Train Step 1670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11959.43, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:58] Train Step 1680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12004.63, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:58] Train Step 1690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11833.43, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:58] Train Step 1700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12037.73, Accuracy = 1.00, Loss = 0.009
[2019-11-27 17:58] Train Step 1710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12023.98, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:58] Train Step 1720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12018.33, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:58] Train Step 1730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11790.03, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:58] Train Step 1740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11921.46, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:58] Train Step 1750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11856.69, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:58] Train Step 1760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11943.74, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  13 ------------------------

[2019-11-27 17:58] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 6237.03, Accuracy = 0.05, Loss = 2.318
[2019-11-27 17:58] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11470.38, Accuracy = 0.05, Loss = 2.316
[2019-11-27 17:58] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11415.01, Accuracy = 0.16, Loss = 2.329
[2019-11-27 17:58] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11592.23, Accuracy = 0.07, Loss = 2.465
[2019-11-27 17:58] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11324.96, Accuracy = 0.16, Loss = 2.166
[2019-11-27 17:58] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11647.05, Accuracy = 0.17, Loss = 2.185
[2019-11-27 17:58] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11595.23, Accuracy = 0.19, Loss = 1.972
[2019-11-27 17:58] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11604.26, Accuracy = 0.30, Loss = 1.814
[2019-11-27 17:58] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11780.20, Accuracy = 0.23, Loss = 1.735
[2019-11-27 17:58] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11800.66, Accuracy = 0.26, Loss = 1.687
[2019-11-27 17:58] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11749.26, Accuracy = 0.13, Loss = 2.099
[2019-11-27 17:58] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11613.29, Accuracy = 0.15, Loss = 2.012
[2019-11-27 17:58] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11824.31, Accuracy = 0.26, Loss = 1.631
[2019-11-27 17:58] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11714.40, Accuracy = 0.31, Loss = 1.528
[2019-11-27 17:58] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11754.92, Accuracy = 0.28, Loss = 1.580
[2019-11-27 17:58] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11804.03, Accuracy = 0.43, Loss = 1.372
[2019-11-27 17:58] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11633.42, Accuracy = 0.17, Loss = 1.584
[2019-11-27 17:58] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11562.27, Accuracy = 0.28, Loss = 1.467
[2019-11-27 17:58] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11818.32, Accuracy = 0.26, Loss = 1.538
[2019-11-27 17:58] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11852.50, Accuracy = 0.23, Loss = 1.465
[2019-11-27 17:58] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11472.09, Accuracy = 0.34, Loss = 1.409
[2019-11-27 17:58] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11890.30, Accuracy = 0.30, Loss = 1.347
[2019-11-27 17:58] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11773.48, Accuracy = 0.40, Loss = 1.316
[2019-11-27 17:58] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11464.01, Accuracy = 0.34, Loss = 1.262
[2019-11-27 17:58] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11787.70, Accuracy = 0.45, Loss = 1.174
[2019-11-27 17:58] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11722.84, Accuracy = 0.38, Loss = 1.188
[2019-11-27 17:58] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11679.49, Accuracy = 0.41, Loss = 1.180
[2019-11-27 17:58] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11743.35, Accuracy = 0.54, Loss = 1.076
[2019-11-27 17:58] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11618.82, Accuracy = 0.46, Loss = 1.130
[2019-11-27 17:58] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11753.12, Accuracy = 0.41, Loss = 1.103
[2019-11-27 17:58] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11775.55, Accuracy = 0.39, Loss = 1.112
[2019-11-27 17:58] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11652.61, Accuracy = 0.54, Loss = 1.005
[2019-11-27 17:58] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11664.26, Accuracy = 0.44, Loss = 1.080
[2019-11-27 17:58] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11687.62, Accuracy = 0.52, Loss = 0.990
[2019-11-27 17:58] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11684.82, Accuracy = 0.54, Loss = 0.983
[2019-11-27 17:58] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11774.00, Accuracy = 0.51, Loss = 0.951
[2019-11-27 17:58] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11841.26, Accuracy = 0.52, Loss = 0.968
[2019-11-27 17:58] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11769.61, Accuracy = 0.66, Loss = 0.865
[2019-11-27 17:58] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11679.49, Accuracy = 0.63, Loss = 0.850
[2019-11-27 17:58] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11699.08, Accuracy = 0.52, Loss = 0.907
[2019-11-27 17:58] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11817.54, Accuracy = 0.47, Loss = 0.910
[2019-11-27 17:58] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11743.61, Accuracy = 0.62, Loss = 0.846
[2019-11-27 17:58] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11770.90, Accuracy = 0.72, Loss = 0.793
[2019-11-27 17:58] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11736.68, Accuracy = 0.67, Loss = 0.794
[2019-11-27 17:58] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11734.63, Accuracy = 0.66, Loss = 0.794
[2019-11-27 17:58] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11746.95, Accuracy = 0.60, Loss = 0.808
[2019-11-27 17:58] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11761.36, Accuracy = 0.63, Loss = 0.751
[2019-11-27 17:58] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11504.29, Accuracy = 0.59, Loss = 0.752
[2019-11-27 17:58] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11741.04, Accuracy = 0.64, Loss = 0.695
[2019-11-27 17:58] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11720.54, Accuracy = 0.55, Loss = 0.937
[2019-11-27 17:58] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11713.63, Accuracy = 0.53, Loss = 0.836
[2019-11-27 17:58] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11690.68, Accuracy = 0.75, Loss = 0.624
[2019-11-27 17:58] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11719.51, Accuracy = 0.56, Loss = 0.727
[2019-11-27 17:58] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11751.32, Accuracy = 0.61, Loss = 0.644
[2019-11-27 17:58] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11796.51, Accuracy = 0.61, Loss = 0.659
[2019-11-27 17:58] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11825.09, Accuracy = 0.66, Loss = 0.631
[2019-11-27 17:58] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11831.08, Accuracy = 0.81, Loss = 0.613
[2019-11-27 17:58] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11668.32, Accuracy = 0.88, Loss = 0.474
