ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 1840.11, Accuracy = 0.15, Loss = 2.301
[2019-11-28 15:12] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4687.93, Accuracy = 0.23, Loss = 1.749
[2019-11-28 15:12] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5041.47, Accuracy = 0.23, Loss = 1.504
[2019-11-28 15:12] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4783.71, Accuracy = 0.25, Loss = 1.578
[2019-11-28 15:12] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4923.66, Accuracy = 0.34, Loss = 1.473
[2019-11-28 15:12] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4465.81, Accuracy = 0.27, Loss = 1.413
[2019-11-28 15:12] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5413.31, Accuracy = 0.30, Loss = 1.393
[2019-11-28 15:12] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4548.48, Accuracy = 0.26, Loss = 1.343
[2019-11-28 15:12] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5311.24, Accuracy = 0.46, Loss = 1.276
[2019-11-28 15:12] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4612.85, Accuracy = 0.31, Loss = 1.237
[2019-11-28 15:12] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4704.69, Accuracy = 0.36, Loss = 1.232
[2019-11-28 15:12] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4564.92, Accuracy = 0.36, Loss = 1.141
[2019-11-28 15:12] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5129.23, Accuracy = 0.42, Loss = 1.109
[2019-11-28 15:12] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4928.59, Accuracy = 0.53, Loss = 1.027
[2019-11-28 15:12] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4989.51, Accuracy = 0.47, Loss = 1.024
[2019-11-28 15:12] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4788.36, Accuracy = 0.58, Loss = 1.001
[2019-11-28 15:12] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5138.75, Accuracy = 0.68, Loss = 0.896
[2019-11-28 15:12] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4484.20, Accuracy = 0.72, Loss = 0.849
[2019-11-28 15:12] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4604.93, Accuracy = 0.75, Loss = 0.820
[2019-11-28 15:12] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4588.60, Accuracy = 0.66, Loss = 0.822
[2019-11-28 15:12] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4615.47, Accuracy = 0.86, Loss = 0.748
[2019-11-28 15:12] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4748.67, Accuracy = 0.83, Loss = 0.680
[2019-11-28 15:12] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4591.74, Accuracy = 0.75, Loss = 0.718
[2019-11-28 15:12] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4698.47, Accuracy = 0.84, Loss = 0.644
[2019-11-28 15:12] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4654.48, Accuracy = 0.85, Loss = 0.627
[2019-11-28 15:12] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4676.82, Accuracy = 0.91, Loss = 0.580
[2019-11-28 15:12] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4637.67, Accuracy = 0.90, Loss = 0.548
[2019-11-28 15:12] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4588.44, Accuracy = 0.91, Loss = 0.504
[2019-11-28 15:12] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4621.50, Accuracy = 0.60, Loss = 0.837
[2019-11-28 15:12] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4541.82, Accuracy = 0.57, Loss = 0.775
[2019-11-28 15:12] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4616.62, Accuracy = 0.74, Loss = 0.646
[2019-11-28 15:12] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4595.20, Accuracy = 0.80, Loss = 0.584
[2019-11-28 15:12] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4657.43, Accuracy = 0.85, Loss = 0.544
[2019-11-28 15:12] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4548.40, Accuracy = 0.86, Loss = 0.535
[2019-11-28 15:12] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4549.87, Accuracy = 0.90, Loss = 0.489
[2019-11-28 15:12] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4504.40, Accuracy = 0.83, Loss = 0.560
[2019-11-28 15:12] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4539.87, Accuracy = 0.93, Loss = 0.421
[2019-11-28 15:12] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4604.03, Accuracy = 0.95, Loss = 0.359
[2019-11-28 15:12] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4458.84, Accuracy = 0.79, Loss = 0.509
[2019-11-28 15:12] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4541.13, Accuracy = 0.84, Loss = 0.490
[2019-11-28 15:12] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4537.14, Accuracy = 0.97, Loss = 0.333
[2019-11-28 15:12] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4880.60, Accuracy = 0.93, Loss = 0.398
[2019-11-28 15:12] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4437.46, Accuracy = 0.94, Loss = 0.344
[2019-11-28 15:12] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4467.82, Accuracy = 0.97, Loss = 0.310
[2019-11-28 15:12] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4655.21, Accuracy = 0.98, Loss = 0.293
[2019-11-28 15:12] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4523.80, Accuracy = 0.97, Loss = 0.300
[2019-11-28 15:12] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4360.73, Accuracy = 0.88, Loss = 0.401
[2019-11-28 15:12] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4496.07, Accuracy = 0.93, Loss = 0.341
[2019-11-28 15:12] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4450.96, Accuracy = 0.93, Loss = 0.320
[2019-11-28 15:12] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4702.26, Accuracy = 0.98, Loss = 0.248
[2019-11-28 15:12] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4673.36, Accuracy = 0.98, Loss = 0.226
[2019-11-28 15:12] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5215.78, Accuracy = 0.98, Loss = 0.233
[2019-11-28 15:12] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4561.47, Accuracy = 0.95, Loss = 0.243
[2019-11-28 15:12] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4567.71, Accuracy = 0.98, Loss = 0.207
[2019-11-28 15:12] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4570.16, Accuracy = 0.99, Loss = 0.210
[2019-11-28 15:12] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4489.34, Accuracy = 1.00, Loss = 0.193
[2019-11-28 15:12] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5497.40, Accuracy = 0.99, Loss = 0.183
[2019-11-28 15:12] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4628.12, Accuracy = 0.98, Loss = 0.214
[2019-11-28 15:12] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4542.98, Accuracy = 0.98, Loss = 0.196
[2019-11-28 15:12] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5070.03, Accuracy = 0.97, Loss = 0.183
[2019-11-28 15:12] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4567.95, Accuracy = 0.98, Loss = 0.177
[2019-11-28 15:12] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4555.08, Accuracy = 0.96, Loss = 0.195
[2019-11-28 15:12] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4716.68, Accuracy = 0.99, Loss = 0.139
[2019-11-28 15:12] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4394.78, Accuracy = 0.89, Loss = 0.275
[2019-11-28 15:12] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4475.64, Accuracy = 0.98, Loss = 0.178
[2019-11-28 15:12] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4951.77, Accuracy = 0.98, Loss = 0.173
[2019-11-28 15:12] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4552.53, Accuracy = 0.99, Loss = 0.132
[2019-11-28 15:12] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4583.78, Accuracy = 1.00, Loss = 0.113
[2019-11-28 15:12] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4557.94, Accuracy = 0.97, Loss = 0.174
[2019-11-28 15:12] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4605.69, Accuracy = 0.99, Loss = 0.148
[2019-11-28 15:12] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4620.39, Accuracy = 1.00, Loss = 0.097
[2019-11-28 15:12] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4633.35, Accuracy = 1.00, Loss = 0.100
[2019-11-28 15:12] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4572.34, Accuracy = 0.99, Loss = 0.102
[2019-11-28 15:12] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4628.64, Accuracy = 0.97, Loss = 0.131
[2019-11-28 15:12] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4558.33, Accuracy = 0.99, Loss = 0.101
[2019-11-28 15:12] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4544.13, Accuracy = 0.98, Loss = 0.103
[2019-11-28 15:12] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4597.48, Accuracy = 1.00, Loss = 0.076
[2019-11-28 15:12] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4579.87, Accuracy = 1.00, Loss = 0.074
[2019-11-28 15:12] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4603.99, Accuracy = 1.00, Loss = 0.061
[2019-11-28 15:12] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5011.35, Accuracy = 1.00, Loss = 0.058
[2019-11-28 15:12] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4453.18, Accuracy = 0.96, Loss = 0.119
[2019-11-28 15:12] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4523.80, Accuracy = 0.97, Loss = 0.128
[2019-11-28 15:12] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4592.45, Accuracy = 0.99, Loss = 0.088
[2019-11-28 15:12] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4501.72, Accuracy = 1.00, Loss = 0.066
[2019-11-28 15:12] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4557.94, Accuracy = 1.00, Loss = 0.063
[2019-11-28 15:12] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4444.77, Accuracy = 0.99, Loss = 0.078
[2019-11-28 15:12] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5560.55, Accuracy = 1.00, Loss = 0.051
[2019-11-28 15:12] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4761.22, Accuracy = 1.00, Loss = 0.038
[2019-11-28 15:12] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4637.15, Accuracy = 0.84, Loss = 0.375
[2019-11-28 15:12] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4524.10, Accuracy = 0.88, Loss = 0.242
[2019-11-28 15:12] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4528.07, Accuracy = 0.94, Loss = 0.164
[2019-11-28 15:12] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4977.11, Accuracy = 0.95, Loss = 0.151
[2019-11-28 15:12] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4679.47, Accuracy = 1.00, Loss = 0.053
[2019-11-28 15:12] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4644.21, Accuracy = 1.00, Loss = 0.056
[2019-11-28 15:12] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4456.58, Accuracy = 0.98, Loss = 0.077
[2019-11-28 15:12] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4652.79, Accuracy = 0.99, Loss = 0.044
[2019-11-28 15:12] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4670.19, Accuracy = 0.78, Loss = 0.442
[2019-11-28 15:13] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4624.85, Accuracy = 0.97, Loss = 0.078
[2019-11-28 15:13] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4475.60, Accuracy = 0.97, Loss = 0.080
[2019-11-28 15:13] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4500.29, Accuracy = 0.95, Loss = 0.111
[2019-11-28 15:13] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4633.27, Accuracy = 0.95, Loss = 0.163
[2019-11-28 15:13] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4847.07, Accuracy = 1.00, Loss = 0.032
[2019-11-28 15:13] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4584.92, Accuracy = 0.96, Loss = 0.095
[2019-11-28 15:13] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4967.21, Accuracy = 0.98, Loss = 0.055
[2019-11-28 15:13] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4558.76, Accuracy = 0.98, Loss = 0.053
[2019-11-28 15:13] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4565.81, Accuracy = 1.00, Loss = 0.022
[2019-11-28 15:13] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4484.91, Accuracy = 0.97, Loss = 0.076
[2019-11-28 15:13] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4430.87, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:13] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4711.30, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:13] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4887.53, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:13] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4682.41, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:13] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4711.87, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:13] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4881.53, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:13] Train Step 1270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5435.68, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:13] Train Step 1280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4680.16, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4579.36, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4678.25, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4490.05, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5085.83, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4552.80, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4539.79, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4666.70, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4551.18, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4382.76, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4412.99, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4350.80, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4543.17, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5092.73, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4450.12, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5088.29, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:13] Train Step 1440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4775.88, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4535.88, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:13] Train Step 1460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4514.33, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:13] Train Step 1470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4543.09, Accuracy = 0.36, Loss = 2.901
[2019-11-28 15:13] Train Step 1480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4552.57, Accuracy = 0.48, Loss = 2.467
[2019-11-28 15:13] Train Step 1490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4691.37, Accuracy = 0.98, Loss = 0.144
[2019-11-28 15:13] Train Step 1500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4730.77, Accuracy = 0.98, Loss = 0.164
[2019-11-28 15:13] Train Step 1510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4569.85, Accuracy = 1.00, Loss = 0.092
[2019-11-28 15:13] Train Step 1520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4504.18, Accuracy = 1.00, Loss = 0.066
[2019-11-28 15:13] Train Step 1530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4376.65, Accuracy = 1.00, Loss = 0.048
[2019-11-28 15:13] Train Step 1540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4675.64, Accuracy = 1.00, Loss = 0.056
[2019-11-28 15:13] Train Step 1550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4562.55, Accuracy = 0.76, Loss = 0.803
[2019-11-28 15:13] Train Step 1560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4768.37, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:13] Train Step 1570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4528.65, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:13] Train Step 1580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4582.69, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4662.73, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:13] Train Step 1600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4881.98, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4499.23, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4625.61, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:13] Train Step 1630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4635.23, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5277.15, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4596.06, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4753.00, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4442.49, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4471.61, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5230.77, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4436.33, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4619.95, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4789.51, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:13] Train Step 1730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4587.15, Accuracy = 1.00, Loss = 0.002
