ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5  iteration  0  ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-28 15:08] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9909.76, Accuracy = 0.09, Loss = 2.320
[2019-11-28 15:10] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17963.96, Accuracy = 0.13, Loss = 2.264
[2019-11-28 15:10] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18208.27, Accuracy = 0.27, Loss = 1.794
[2019-11-28 15:10] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18770.40, Accuracy = 0.34, Loss = 1.524
[2019-11-28 15:10] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19211.70, Accuracy = 0.34, Loss = 1.538
[2019-11-28 15:10] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19242.00, Accuracy = 0.37, Loss = 1.394
[2019-11-28 15:10] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19046.08, Accuracy = 0.53, Loss = 1.177
[2019-11-28 15:10] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17536.20, Accuracy = 0.27, Loss = 1.569
[2019-11-28 15:10] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14043.55, Accuracy = 0.34, Loss = 1.274
[2019-11-28 15:10] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13193.85, Accuracy = 0.55, Loss = 1.020
[2019-11-28 15:10] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12593.14, Accuracy = 0.35, Loss = 1.389
[2019-11-28 15:10] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15356.28, Accuracy = 0.63, Loss = 0.931
[2019-11-28 15:10] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13804.15, Accuracy = 0.58, Loss = 0.987
[2019-11-28 15:10] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15145.31, Accuracy = 0.61, Loss = 0.965
[2019-11-28 15:10] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14858.60, Accuracy = 0.62, Loss = 0.966
[2019-11-28 15:10] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15309.86, Accuracy = 0.63, Loss = 0.905
[2019-11-28 15:10] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13776.87, Accuracy = 0.63, Loss = 0.805
[2019-11-28 15:10] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14013.86, Accuracy = 0.54, Loss = 0.894
[2019-11-28 15:10] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14989.28, Accuracy = 0.55, Loss = 0.868
[2019-11-28 15:10] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15293.29, Accuracy = 0.57, Loss = 0.762
[2019-11-28 15:10] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13601.65, Accuracy = 0.71, Loss = 0.647
[2019-11-28 15:10] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13325.50, Accuracy = 0.67, Loss = 0.700
[2019-11-28 15:10] Train Step 0220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12499.90, Accuracy = 0.63, Loss = 0.681
[2019-11-28 15:10] Train Step 0230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15410.06, Accuracy = 0.69, Loss = 0.612
[2019-11-28 15:10] Train Step 0240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13516.39, Accuracy = 0.79, Loss = 0.583
[2019-11-28 15:10] Train Step 0250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11864.29, Accuracy = 0.84, Loss = 0.539
[2019-11-28 15:10] Train Step 0260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14894.88, Accuracy = 0.86, Loss = 0.505
[2019-11-28 15:10] Train Step 0270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11752.61, Accuracy = 0.77, Loss = 0.531
[2019-11-28 15:10] Train Step 0280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13306.67, Accuracy = 0.78, Loss = 0.511
[2019-11-28 15:10] Train Step 0290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11971.17, Accuracy = 0.84, Loss = 0.443
[2019-11-28 15:10] Train Step 0300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12202.17, Accuracy = 0.66, Loss = 0.555
[2019-11-28 15:10] Train Step 0310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13602.34, Accuracy = 0.80, Loss = 0.487
[2019-11-28 15:10] Train Step 0320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12081.35, Accuracy = 0.70, Loss = 0.490
[2019-11-28 15:10] Train Step 0330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13070.18, Accuracy = 0.86, Loss = 0.413
[2019-11-28 15:10] Train Step 0340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 11602.00, Accuracy = 0.71, Loss = 0.548
[2019-11-28 15:10] Train Step 0350/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14517.48, Accuracy = 0.80, Loss = 0.439
[2019-11-28 15:10] Train Step 0360/10000, Batch Size = 128, Model type RNN, Examples/Sec = 12297.48, Accuracy = 0.87, Loss = 0.408
[2019-11-28 15:10] Train Step 0370/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18743.53, Accuracy = 0.89, Loss = 0.345
[2019-11-28 15:10] Train Step 0380/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18711.52, Accuracy = 0.89, Loss = 0.330
[2019-11-28 15:10] Train Step 0390/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15763.89, Accuracy = 0.88, Loss = 0.341
[2019-11-28 15:10] Train Step 0400/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18761.21, Accuracy = 0.93, Loss = 0.328
[2019-11-28 15:10] Train Step 0410/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18985.46, Accuracy = 0.92, Loss = 0.309
[2019-11-28 15:10] Train Step 0420/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18873.34, Accuracy = 0.80, Loss = 0.372
[2019-11-28 15:10] Train Step 0430/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18887.28, Accuracy = 0.86, Loss = 0.371
[2019-11-28 15:10] Train Step 0440/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16646.64, Accuracy = 0.88, Loss = 0.328
[2019-11-28 15:10] Train Step 0450/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15825.70, Accuracy = 0.90, Loss = 0.287
[2019-11-28 15:10] Train Step 0460/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17465.46, Accuracy = 0.85, Loss = 0.283
[2019-11-28 15:10] Train Step 0470/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15316.85, Accuracy = 0.90, Loss = 0.322
[2019-11-28 15:10] Train Step 0480/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13836.52, Accuracy = 0.97, Loss = 0.242
[2019-11-28 15:10] Train Step 0490/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13802.73, Accuracy = 0.87, Loss = 0.274
[2019-11-28 15:10] Train Step 0500/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14078.91, Accuracy = 0.94, Loss = 0.236
[2019-11-28 15:10] Train Step 0510/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14304.73, Accuracy = 0.83, Loss = 0.304
[2019-11-28 15:10] Train Step 0520/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15499.03, Accuracy = 0.88, Loss = 0.259
[2019-11-28 15:10] Train Step 0530/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14371.75, Accuracy = 0.92, Loss = 0.228
[2019-11-28 15:10] Train Step 0540/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15491.43, Accuracy = 0.92, Loss = 0.256
[2019-11-28 15:10] Train Step 0550/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15471.34, Accuracy = 0.84, Loss = 0.298
[2019-11-28 15:10] Train Step 0560/10000, Batch Size = 128, Model type RNN, Examples/Sec = 7800.07, Accuracy = 0.95, Loss = 0.206
[2019-11-28 15:10] Train Step 0570/10000, Batch Size = 128, Model type RNN, Examples/Sec = 16827.17, Accuracy = 0.98, Loss = 0.211
[2019-11-28 15:10] Train Step 0580/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18966.68, Accuracy = 0.91, Loss = 0.201
[2019-11-28 15:10] Train Step 0590/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18836.91, Accuracy = 0.88, Loss = 0.262
[2019-11-28 15:10] Train Step 0600/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19023.81, Accuracy = 0.95, Loss = 0.216
[2019-11-28 15:10] Train Step 0610/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18977.41, Accuracy = 0.92, Loss = 0.209
[2019-11-28 15:10] Train Step 0620/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19064.34, Accuracy = 0.97, Loss = 0.165
[2019-11-28 15:10] Train Step 0630/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19029.88, Accuracy = 0.84, Loss = 0.284
[2019-11-28 15:10] Train Step 0640/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18972.04, Accuracy = 0.87, Loss = 0.240
[2019-11-28 15:10] Train Step 0650/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18990.16, Accuracy = 0.93, Loss = 0.210
[2019-11-28 15:10] Train Step 0660/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19149.34, Accuracy = 0.98, Loss = 0.175
[2019-11-28 15:10] Train Step 0670/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18158.39, Accuracy = 0.95, Loss = 0.157
[2019-11-28 15:10] Train Step 0680/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18943.93, Accuracy = 0.91, Loss = 0.174
[2019-11-28 15:10] Train Step 0690/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19031.23, Accuracy = 0.89, Loss = 0.215
[2019-11-28 15:10] Train Step 0700/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19030.55, Accuracy = 0.89, Loss = 0.183
[2019-11-28 15:10] Train Step 0710/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19071.11, Accuracy = 0.92, Loss = 0.160
[2019-11-28 15:10] Train Step 0720/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18972.71, Accuracy = 0.89, Loss = 0.178
[2019-11-28 15:10] Train Step 0730/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19025.16, Accuracy = 0.90, Loss = 0.197
[2019-11-28 15:10] Train Step 0740/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18722.61, Accuracy = 0.88, Loss = 0.170
[2019-11-28 15:10] Train Step 0750/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18901.24, Accuracy = 0.89, Loss = 0.175
[2019-11-28 15:10] Train Step 0760/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18947.27, Accuracy = 0.95, Loss = 0.143
[2019-11-28 15:10] Train Step 0770/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18925.23, Accuracy = 0.92, Loss = 0.153
[2019-11-28 15:10] Train Step 0780/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19020.44, Accuracy = 0.94, Loss = 0.134
[2019-11-28 15:10] Train Step 0790/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18948.61, Accuracy = 0.89, Loss = 0.242
[2019-11-28 15:10] Train Step 0800/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19115.25, Accuracy = 0.91, Loss = 0.159
[2019-11-28 15:10] Train Step 0810/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18810.52, Accuracy = 0.91, Loss = 0.146
[2019-11-28 15:10] Train Step 0820/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18907.90, Accuracy = 0.97, Loss = 0.121
[2019-11-28 15:10] Train Step 0830/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18965.34, Accuracy = 0.91, Loss = 0.122
[2019-11-28 15:10] Train Step 0840/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18825.69, Accuracy = 0.98, Loss = 0.091
[2019-11-28 15:10] Train Step 0850/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19130.23, Accuracy = 0.98, Loss = 0.098
[2019-11-28 15:10] Train Step 0860/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18769.74, Accuracy = 0.95, Loss = 0.127
[2019-11-28 15:10] Train Step 0870/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19150.02, Accuracy = 0.92, Loss = 0.125
[2019-11-28 15:10] Train Step 0880/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18713.48, Accuracy = 0.94, Loss = 0.111
[2019-11-28 15:10] Train Step 0890/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18705.65, Accuracy = 0.93, Loss = 0.125
[2019-11-28 15:10] Train Step 0900/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18817.77, Accuracy = 0.99, Loss = 0.070
[2019-11-28 15:10] Train Step 0910/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18992.18, Accuracy = 0.92, Loss = 0.135
[2019-11-28 15:10] Train Step 0920/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18881.97, Accuracy = 0.97, Loss = 0.075
[2019-11-28 15:10] Train Step 0930/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19170.54, Accuracy = 1.00, Loss = 0.035
[2019-11-28 15:10] Train Step 0940/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19236.48, Accuracy = 1.00, Loss = 0.027
[2019-11-28 15:10] Train Step 0950/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19233.72, Accuracy = 1.00, Loss = 0.022
[2019-11-28 15:10] Train Step 0960/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19165.06, Accuracy = 1.00, Loss = 0.017
[2019-11-28 15:10] Train Step 0970/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19310.51, Accuracy = 1.00, Loss = 0.019
[2019-11-28 15:10] Train Step 0980/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19340.43, Accuracy = 1.00, Loss = 0.015
[2019-11-28 15:10] Train Step 0990/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19088.74, Accuracy = 1.00, Loss = 0.013
[2019-11-28 15:10] Train Step 1000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19195.90, Accuracy = 1.00, Loss = 0.016
[2019-11-28 15:10] Train Step 1010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19163.69, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:10] Train Step 1020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19659.84, Accuracy = 1.00, Loss = 0.012
[2019-11-28 15:10] Train Step 1030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19628.93, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:10] Train Step 1040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19557.43, Accuracy = 1.00, Loss = 0.010
[2019-11-28 15:10] Train Step 1050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19717.60, Accuracy = 1.00, Loss = 0.009
[2019-11-28 15:10] Train Step 1060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19612.44, Accuracy = 1.00, Loss = 0.007
[2019-11-28 15:10] Train Step 1070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19745.89, Accuracy = 1.00, Loss = 0.008
[2019-11-28 15:10] Train Step 1080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19664.88, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:10] Train Step 1090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19606.71, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:10] Train Step 1100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19719.78, Accuracy = 1.00, Loss = 0.006
[2019-11-28 15:10] Train Step 1110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19704.58, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:10] Train Step 1120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19377.42, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:10] Train Step 1130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19575.97, Accuracy = 1.00, Loss = 0.005
[2019-11-28 15:10] Train Step 1140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19521.16, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:10] Train Step 1150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19560.28, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:10] Train Step 1160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19682.90, Accuracy = 1.00, Loss = 0.004
[2019-11-28 15:10] Train Step 1170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19769.15, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:10] Train Step 1180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19570.26, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:10] Train Step 1190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17930.96, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:10] Train Step 1200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20019.05, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:10] Train Step 1210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20214.27, Accuracy = 1.00, Loss = 0.003
[2019-11-28 15:10] Train Step 1220/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20194.50, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1230/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19971.39, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1240/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19004.28, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1250/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20062.44, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1260/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17220.10, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1270/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20183.12, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1280/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20091.72, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1290/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18775.65, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:10] Train Step 1300/10000, Batch Size = 128, Model type RNN, Examples/Sec = 18797.34, Accuracy = 1.00, Loss = 0.002
[2019-11-28 15:10] Train Step 1310/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20205.91, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:10] Train Step 1320/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20129.39, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:10] Train Step 1330/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20118.07, Accuracy = 1.00, Loss = 0.001
[2019-11-28 15:10] Train Step 1340/10000, Batch Size = 128, Model type RNN, Examples/Sec = 20221.89, Accuracy = 1.00, Loss = 0.001
----------------------------------------------INPUT LENGTH  7  iteration  1  ------------------------

[2019-11-28 15:10] Train Step 0000/10000, Batch Size = 128, Model type RNN, Examples/Sec = 9505.34, Accuracy = 0.10, Loss = 2.320
[2019-11-28 15:10] Train Step 0010/10000, Batch Size = 128, Model type RNN, Examples/Sec = 17388.53, Accuracy = 0.29, Loss = 1.828
[2019-11-28 15:10] Train Step 0020/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19124.78, Accuracy = 0.30, Loss = 1.603
[2019-11-28 15:10] Train Step 0030/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19128.87, Accuracy = 0.40, Loss = 1.459
[2019-11-28 15:10] Train Step 0040/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19090.78, Accuracy = 0.48, Loss = 1.331
[2019-11-28 15:10] Train Step 0050/10000, Batch Size = 128, Model type RNN, Examples/Sec = 19040.68, Accuracy = 0.61, Loss = 1.201
[2019-11-28 15:10] Train Step 0060/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14195.05, Accuracy = 0.58, Loss = 1.116
[2019-11-28 15:10] Train Step 0070/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14710.81, Accuracy = 0.28, Loss = 1.426
[2019-11-28 15:10] Train Step 0080/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15291.98, Accuracy = 0.51, Loss = 1.061
[2019-11-28 15:10] Train Step 0090/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15615.34, Accuracy = 0.53, Loss = 1.058
[2019-11-28 15:10] Train Step 0100/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15581.35, Accuracy = 0.65, Loss = 0.945
[2019-11-28 15:10] Train Step 0110/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15242.06, Accuracy = 0.42, Loss = 1.096
[2019-11-28 15:10] Train Step 0120/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15478.48, Accuracy = 0.30, Loss = 1.095
[2019-11-28 15:10] Train Step 0130/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15607.17, Accuracy = 0.77, Loss = 0.790
[2019-11-28 15:10] Train Step 0140/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15365.95, Accuracy = 0.54, Loss = 0.935
[2019-11-28 15:10] Train Step 0150/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15556.06, Accuracy = 0.84, Loss = 0.691
[2019-11-28 15:10] Train Step 0160/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15458.42, Accuracy = 0.71, Loss = 0.778
[2019-11-28 15:10] Train Step 0170/10000, Batch Size = 128, Model type RNN, Examples/Sec = 15365.07, Accuracy = 0.72, Loss = 0.727
[2019-11-28 15:10] Train Step 0180/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14036.57, Accuracy = 0.76, Loss = 0.689
[2019-11-28 15:10] Train Step 0190/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14284.56, Accuracy = 0.77, Loss = 0.654
[2019-11-28 15:10] Train Step 0200/10000, Batch Size = 128, Model type RNN, Examples/Sec = 14223.63, Accuracy = 0.68, Loss = 0.813
[2019-11-28 15:10] Train Step 0210/10000, Batch Size = 128, Model type RNN, Examples/Sec = 13188.99, Accuracy = 0.71, Loss = 0.660
