ERROR: Unable to locate a modulefile for 'torque/default'
ERROR: Unable to locate a modulefile for 'oldwheezy/1.0'
ERROR: Unable to locate a modulefile for 'licenses/1.0'
ERROR: Unable to locate a modulefile for 'stdenv/1.3'
ERROR: Unable to locate a modulefile for 'libgfortran/32/1'
----------------------------------------------INPUT LENGTH  5 ------------------------

/home/lgpu0119/DL_assignments_2019/assignment_2/part1/train.py:104: UserWarning: torch.nn.utils.clip_grad_norm is now deprecated in favor of torch.nn.utils.clip_grad_norm_.
  torch.nn.utils.clip_grad_norm(model.parameters(), max_norm=config.max_norm)
[2019-11-27 17:40] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 6207.89, Accuracy = 0.15, Loss = 2.301
[2019-11-27 17:44] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4490.31, Accuracy = 1.00, Loss = 0.066
[2019-11-27 17:44] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4549.45, Accuracy = 1.00, Loss = 0.063
[2019-11-27 17:44] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4622.66, Accuracy = 0.99, Loss = 0.078
[2019-11-27 17:44] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5142.93, Accuracy = 1.00, Loss = 0.051
[2019-11-27 17:44] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4670.39, Accuracy = 1.00, Loss = 0.038
[2019-11-27 17:45] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4808.95, Accuracy = 0.84, Loss = 0.375
[2019-11-27 17:45] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5370.27, Accuracy = 0.88, Loss = 0.242
[2019-11-27 17:45] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4531.09, Accuracy = 0.94, Loss = 0.164
[2019-11-27 17:45] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4581.55, Accuracy = 0.95, Loss = 0.151
[2019-11-27 17:45] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4608.69, Accuracy = 1.00, Loss = 0.053
[2019-11-27 17:45] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4720.53, Accuracy = 1.00, Loss = 0.056
[2019-11-27 17:45] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4585.74, Accuracy = 0.98, Loss = 0.077
[2019-11-27 17:45] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4678.45, Accuracy = 0.99, Loss = 0.044
[2019-11-27 17:45] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4839.25, Accuracy = 0.78, Loss = 0.442
[2019-11-27 17:45] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4699.01, Accuracy = 0.97, Loss = 0.078
[2019-11-27 17:45] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4528.00, Accuracy = 0.97, Loss = 0.080
[2019-11-27 17:45] Train Step 1130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4621.27, Accuracy = 0.95, Loss = 0.111
[2019-11-27 17:45] Train Step 1140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4411.54, Accuracy = 0.95, Loss = 0.163
[2019-11-27 17:45] Train Step 1150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4570.20, Accuracy = 1.00, Loss = 0.032
[2019-11-27 17:45] Train Step 1160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4511.98, Accuracy = 0.96, Loss = 0.095
[2019-11-27 17:45] Train Step 1170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4480.53, Accuracy = 0.98, Loss = 0.055
[2019-11-27 17:45] Train Step 1180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4999.03, Accuracy = 0.98, Loss = 0.053
[2019-11-27 17:45] Train Step 1190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4698.02, Accuracy = 1.00, Loss = 0.022
[2019-11-27 17:45] Train Step 1200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4467.97, Accuracy = 0.97, Loss = 0.076
[2019-11-27 17:45] Train Step 1210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4524.98, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:45] Train Step 1220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4783.37, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:45] Train Step 1230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5347.11, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:45] Train Step 1240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5257.31, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:45] Train Step 1250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5494.70, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:45] Train Step 1260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4413.60, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  10 ------------------------

[2019-11-27 17:45] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4160.76, Accuracy = 0.09, Loss = 2.320
[2019-11-27 17:45] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4581.71, Accuracy = 0.10, Loss = 2.325
[2019-11-27 17:45] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4755.03, Accuracy = 0.12, Loss = 2.269
[2019-11-27 17:45] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4580.07, Accuracy = 0.13, Loss = 2.268
[2019-11-27 17:45] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4612.77, Accuracy = 0.12, Loss = 2.225
[2019-11-27 17:45] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4651.09, Accuracy = 0.23, Loss = 1.989
[2019-11-27 17:45] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4881.09, Accuracy = 0.09, Loss = 2.294
[2019-11-27 17:45] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4598.62, Accuracy = 0.09, Loss = 2.310
[2019-11-27 17:45] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4683.80, Accuracy = 0.07, Loss = 2.310
[2019-11-27 17:45] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4620.43, Accuracy = 0.14, Loss = 2.214
[2019-11-27 17:45] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4580.11, Accuracy = 0.19, Loss = 1.935
[2019-11-27 17:45] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4197.12, Accuracy = 0.15, Loss = 2.012
[2019-11-27 17:45] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4466.33, Accuracy = 0.17, Loss = 2.008
[2019-11-27 17:45] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4452.26, Accuracy = 0.24, Loss = 1.801
[2019-11-27 17:45] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4448.64, Accuracy = 0.20, Loss = 1.699
[2019-11-27 17:45] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4468.08, Accuracy = 0.38, Loss = 1.545
[2019-11-27 17:45] Train Step 0160/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4566.78, Accuracy = 0.29, Loss = 1.582
[2019-11-27 17:45] Train Step 0170/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4452.29, Accuracy = 0.28, Loss = 1.469
[2019-11-27 17:45] Train Step 0180/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4629.35, Accuracy = 0.26, Loss = 1.412
[2019-11-27 17:45] Train Step 0190/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4546.90, Accuracy = 0.40, Loss = 1.334
[2019-11-27 17:45] Train Step 0200/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4456.51, Accuracy = 0.42, Loss = 1.225
[2019-11-27 17:45] Train Step 0210/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4560.58, Accuracy = 0.41, Loss = 1.205
[2019-11-27 17:45] Train Step 0220/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4419.13, Accuracy = 0.46, Loss = 1.161
[2019-11-27 17:45] Train Step 0230/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4729.64, Accuracy = 0.57, Loss = 1.035
[2019-11-27 17:45] Train Step 0240/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4629.87, Accuracy = 0.48, Loss = 1.063
[2019-11-27 17:45] Train Step 0250/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4507.96, Accuracy = 0.62, Loss = 0.968
[2019-11-27 17:45] Train Step 0260/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4573.59, Accuracy = 0.62, Loss = 0.950
[2019-11-27 17:45] Train Step 0270/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4621.27, Accuracy = 0.60, Loss = 0.952
[2019-11-27 17:45] Train Step 0280/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4860.94, Accuracy = 0.54, Loss = 0.974
[2019-11-27 17:45] Train Step 0290/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4578.66, Accuracy = 0.47, Loss = 0.964
[2019-11-27 17:45] Train Step 0300/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4787.93, Accuracy = 0.51, Loss = 0.919
[2019-11-27 17:45] Train Step 0310/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4580.15, Accuracy = 0.42, Loss = 0.994
[2019-11-27 17:45] Train Step 0320/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4796.06, Accuracy = 0.32, Loss = 1.052
[2019-11-27 17:45] Train Step 0330/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4784.82, Accuracy = 0.37, Loss = 1.040
[2019-11-27 17:45] Train Step 0340/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4562.05, Accuracy = 0.34, Loss = 1.083
[2019-11-27 17:45] Train Step 0350/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4457.14, Accuracy = 0.39, Loss = 1.034
[2019-11-27 17:45] Train Step 0360/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4556.82, Accuracy = 0.30, Loss = 1.085
[2019-11-27 17:45] Train Step 0370/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4536.87, Accuracy = 0.32, Loss = 1.084
[2019-11-27 17:45] Train Step 0380/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4694.32, Accuracy = 0.25, Loss = 1.283
[2019-11-27 17:45] Train Step 0390/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4746.11, Accuracy = 0.33, Loss = 1.153
[2019-11-27 17:45] Train Step 0400/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4688.75, Accuracy = 0.30, Loss = 1.082
[2019-11-27 17:45] Train Step 0410/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4425.06, Accuracy = 0.42, Loss = 1.046
[2019-11-27 17:45] Train Step 0420/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4513.11, Accuracy = 0.45, Loss = 1.033
[2019-11-27 17:45] Train Step 0430/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4475.15, Accuracy = 0.31, Loss = 1.036
[2019-11-27 17:45] Train Step 0440/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4472.51, Accuracy = 0.34, Loss = 1.036
[2019-11-27 17:45] Train Step 0450/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4433.21, Accuracy = 0.41, Loss = 0.926
[2019-11-27 17:45] Train Step 0460/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4491.18, Accuracy = 0.47, Loss = 0.904
[2019-11-27 17:45] Train Step 0470/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4675.52, Accuracy = 0.40, Loss = 0.938
[2019-11-27 17:45] Train Step 0480/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4868.56, Accuracy = 0.43, Loss = 0.918
[2019-11-27 17:45] Train Step 0490/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4629.63, Accuracy = 0.50, Loss = 0.843
[2019-11-27 17:45] Train Step 0500/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4578.15, Accuracy = 0.50, Loss = 0.879
[2019-11-27 17:45] Train Step 0510/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4607.54, Accuracy = 0.56, Loss = 0.726
[2019-11-27 17:45] Train Step 0520/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4540.94, Accuracy = 0.48, Loss = 0.879
[2019-11-27 17:45] Train Step 0530/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4484.31, Accuracy = 0.44, Loss = 0.818
[2019-11-27 17:45] Train Step 0540/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4610.04, Accuracy = 0.55, Loss = 0.784
[2019-11-27 17:45] Train Step 0550/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4644.45, Accuracy = 0.55, Loss = 0.810
[2019-11-27 17:45] Train Step 0560/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5074.68, Accuracy = 0.61, Loss = 0.770
[2019-11-27 17:45] Train Step 0570/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4583.35, Accuracy = 0.57, Loss = 0.718
[2019-11-27 17:45] Train Step 0580/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4506.11, Accuracy = 0.55, Loss = 0.850
[2019-11-27 17:45] Train Step 0590/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4810.24, Accuracy = 0.61, Loss = 0.816
[2019-11-27 17:45] Train Step 0600/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4569.08, Accuracy = 0.51, Loss = 0.773
[2019-11-27 17:45] Train Step 0610/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4681.92, Accuracy = 0.58, Loss = 0.776
[2019-11-27 17:45] Train Step 0620/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4478.66, Accuracy = 0.52, Loss = 0.966
[2019-11-27 17:45] Train Step 0630/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4501.16, Accuracy = 0.56, Loss = 0.788
[2019-11-27 17:45] Train Step 0640/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4492.04, Accuracy = 0.48, Loss = 1.155
[2019-11-27 17:45] Train Step 0650/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4464.33, Accuracy = 0.76, Loss = 0.466
[2019-11-27 17:45] Train Step 0660/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4571.84, Accuracy = 0.73, Loss = 0.502
[2019-11-27 17:45] Train Step 0670/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4497.61, Accuracy = 0.64, Loss = 0.610
[2019-11-27 17:45] Train Step 0680/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4719.50, Accuracy = 0.68, Loss = 0.584
[2019-11-27 17:45] Train Step 0690/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4539.17, Accuracy = 0.66, Loss = 0.630
[2019-11-27 17:45] Train Step 0700/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4562.09, Accuracy = 0.61, Loss = 0.749
[2019-11-27 17:45] Train Step 0710/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4725.02, Accuracy = 0.71, Loss = 0.601
[2019-11-27 17:45] Train Step 0720/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4658.24, Accuracy = 0.66, Loss = 0.614
[2019-11-27 17:45] Train Step 0730/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4528.49, Accuracy = 0.73, Loss = 0.522
[2019-11-27 17:45] Train Step 0740/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4533.66, Accuracy = 0.70, Loss = 0.634
[2019-11-27 17:45] Train Step 0750/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4506.82, Accuracy = 0.80, Loss = 0.388
[2019-11-27 17:45] Train Step 0760/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5238.22, Accuracy = 0.78, Loss = 0.361
[2019-11-27 17:45] Train Step 0770/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4527.61, Accuracy = 0.82, Loss = 0.353
[2019-11-27 17:45] Train Step 0780/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4570.83, Accuracy = 0.78, Loss = 0.429
[2019-11-27 17:45] Train Step 0790/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4543.90, Accuracy = 0.80, Loss = 0.386
[2019-11-27 17:45] Train Step 0800/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4547.33, Accuracy = 0.61, Loss = 0.712
[2019-11-27 17:45] Train Step 0810/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4494.98, Accuracy = 0.90, Loss = 0.283
[2019-11-27 17:45] Train Step 0820/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4523.27, Accuracy = 0.74, Loss = 0.407
[2019-11-27 17:45] Train Step 0830/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4373.44, Accuracy = 0.71, Loss = 0.524
[2019-11-27 17:45] Train Step 0840/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4535.03, Accuracy = 0.74, Loss = 0.517
[2019-11-27 17:45] Train Step 0850/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4624.61, Accuracy = 0.66, Loss = 0.631
[2019-11-27 17:45] Train Step 0860/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4650.04, Accuracy = 0.90, Loss = 0.236
[2019-11-27 17:45] Train Step 0870/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4502.02, Accuracy = 0.81, Loss = 0.362
[2019-11-27 17:45] Train Step 0880/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4658.28, Accuracy = 0.86, Loss = 0.294
[2019-11-27 17:45] Train Step 0890/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4441.32, Accuracy = 0.70, Loss = 0.546
[2019-11-27 17:45] Train Step 0900/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4554.27, Accuracy = 1.00, Loss = 0.071
[2019-11-27 17:45] Train Step 0910/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4426.96, Accuracy = 1.00, Loss = 0.062
[2019-11-27 17:45] Train Step 0920/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4493.73, Accuracy = 0.99, Loss = 0.064
[2019-11-27 17:45] Train Step 0930/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5430.29, Accuracy = 1.00, Loss = 0.096
[2019-11-27 17:45] Train Step 0940/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4626.96, Accuracy = 0.91, Loss = 0.195
[2019-11-27 17:45] Train Step 0950/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4689.07, Accuracy = 0.97, Loss = 0.118
[2019-11-27 17:45] Train Step 0960/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4472.28, Accuracy = 0.48, Loss = 2.688
[2019-11-27 17:45] Train Step 0970/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4459.91, Accuracy = 0.95, Loss = 0.128
[2019-11-27 17:45] Train Step 0980/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4714.15, Accuracy = 0.99, Loss = 0.069
[2019-11-27 17:45] Train Step 0990/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4699.09, Accuracy = 0.94, Loss = 0.119
[2019-11-27 17:45] Train Step 1000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4419.05, Accuracy = 0.98, Loss = 0.071
[2019-11-27 17:45] Train Step 1010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4572.81, Accuracy = 1.00, Loss = 0.042
[2019-11-27 17:45] Train Step 1020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4510.76, Accuracy = 1.00, Loss = 0.027
[2019-11-27 17:45] Train Step 1030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4507.88, Accuracy = 0.94, Loss = 0.208
[2019-11-27 17:45] Train Step 1040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4622.62, Accuracy = 0.77, Loss = 0.463
[2019-11-27 17:45] Train Step 1050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4552.22, Accuracy = 1.00, Loss = 0.012
[2019-11-27 17:45] Train Step 1060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4643.17, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:45] Train Step 1070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4698.14, Accuracy = 1.00, Loss = 0.010
[2019-11-27 17:45] Train Step 1080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5307.15, Accuracy = 1.00, Loss = 0.008
[2019-11-27 17:45] Train Step 1090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4592.41, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:45] Train Step 1100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5413.97, Accuracy = 1.00, Loss = 0.007
[2019-11-27 17:45] Train Step 1110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4663.54, Accuracy = 1.00, Loss = 0.006
[2019-11-27 17:45] Train Step 1120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4611.62, Accuracy = 1.00, Loss = 0.005
----------------------------------------------INPUT LENGTH  10 ------------------------

[2019-11-27 17:45] Train Step 0000/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 3591.59, Accuracy = 0.10, Loss = 2.306
[2019-11-27 17:45] Train Step 0010/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4580.81, Accuracy = 0.09, Loss = 2.323
[2019-11-27 17:45] Train Step 0020/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4326.05, Accuracy = 0.10, Loss = 2.300
[2019-11-27 17:45] Train Step 0030/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4560.50, Accuracy = 0.12, Loss = 2.274
[2019-11-27 17:45] Train Step 0040/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4529.64, Accuracy = 0.17, Loss = 2.173
[2019-11-27 17:45] Train Step 0050/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 5073.24, Accuracy = 0.26, Loss = 2.061
[2019-11-27 17:45] Train Step 0060/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4575.81, Accuracy = 0.27, Loss = 1.974
[2019-11-27 17:45] Train Step 0070/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4630.51, Accuracy = 0.28, Loss = 1.809
[2019-11-27 17:45] Train Step 0080/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4449.97, Accuracy = 0.23, Loss = 1.729
[2019-11-27 17:45] Train Step 0090/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4543.40, Accuracy = 0.18, Loss = 1.873
[2019-11-27 17:45] Train Step 0100/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4942.65, Accuracy = 0.38, Loss = 1.632
[2019-11-27 17:45] Train Step 0110/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4570.94, Accuracy = 0.34, Loss = 1.465
[2019-11-27 17:45] Train Step 0120/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4678.41, Accuracy = 0.43, Loss = 1.421
[2019-11-27 17:45] Train Step 0130/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4402.35, Accuracy = 0.43, Loss = 1.330
[2019-11-27 17:45] Train Step 0140/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4544.71, Accuracy = 0.38, Loss = 1.280
[2019-11-27 17:45] Train Step 0150/10000, Batch Size = 128, Model type LSTM, Examples/Sec = 4658.96, Accuracy = 0.33, Loss = 1.332
